,group,mol
1496,000439,3LR
1497,000439,FUB
1498,000439,GOO
1499,000439,TIS
1500,000439,HZP
1501,000009,92
1502,000009,0.00420
1503,000009,CARBAMIC
1504,000009,ACID
1505,000009,"2,6-DIAMINO-5-METHYL-4,7-DIOXO-2,3,4,7-TETRAHYDRO-1H-"
1506,000009,3A-AZA-CYCLOPENTA[A]INDEN-8-YLMETHYLESTER
1507,000009,MOC
1508,000009,HEP
1509,000009,STR
1510,000009,TES
1511,000009,SPH
1512,000009,BOG
1513,000009,ARC
1514,000009,TRZ
1515,000009,DHT
1516,000009,FII
1517,000009,AE2
1518,000009,PGX
1519,000009,OLA
1520,000009,MPG
1521,000009,PPJ
1522,000009,GLH
1523,000009,STE
1524,000009,BNG
1525,000009,HDS
1526,000009,LAX
1527,000009,LNL
1528,000009,RCL
1529,000009,S1H
1530,000009,BB1
1531,000009,BB2
1532,000009,SCV
1533,000009,ELA
1534,000009,EIC
1535,000009,13S
1536,000009,13R
1537,000009,9OH
1538,000009,11O
1539,000009,CIB
1540,000009,GA4
1541,000009,CEO
1542,000009,AON
1543,000009,AOM
1544,000009,NOG
1545,000009,ESR
1546,000009,PLO
1547,000009,074
1548,000009,TDE
1549,000009,AFB
1550,000009,ELD
1551,000009,PG2
1552,000009,NDR
1553,000009,N8E
1554,000009,CI2
1555,000009,CHK
1556,000009,DOQ
1557,000009,DR4
1558,000009,EPM
1559,000009,VCA
1560,000009,ODD
1561,000009,ODT
1562,000009,ZAH
1563,000009,P1L
1564,000009,EOD
1565,000009,F24
1566,000009,8PG
1567,000009,VA
1568,000009,FFA
1569,000009,VDM
1570,000009,HSG
1571,000009,HSH
1572,000009,277
1573,000009,LK5
1574,000009,243
1575,000009,T25
1576,000009,OHN
1577,000009,V20
1578,000009,V10
1579,000009,M11
1580,000009,9HO
1581,000009,6OB
1582,000009,AMF
1583,000009,1D4
1584,000009,1D2
1585,000009,DPV
1586,000009,UDC
1587,000009,PTG
1588,000009,U51
1589,000009,BJM
1590,000009,LNA
1591,000009,T3S
1592,000009,HO2
1593,000009,BDT
1594,000009,T24
1595,000009,EAH
1596,000009,FP0
1597,000009,0BD
1598,000009,GPT
1599,000009,Supplemental
1600,000009,Table
1601,000009,S2.
1602,000009,Classification
1603,000009,table
1604,000009,of
1605,000009,PDB
1606,000009,ligand
1607,000009,molecules
1608,000007,84
1609,000007,0.00549
1610,000007,GLUTATHIONE
1611,000007,GTT
1612,000007,GPN
1613,000007,APN
1614,000007,CPN
1615,000007,TPN
1616,000007,GTS
1617,000007,DCF
1618,000007,1PN
1619,000007,GSH
1620,000007,CRA
1621,000007,C8E
1622,000007,IM2
1623,000007,MMT
1624,000007,6HT
1625,000007,6HC
1626,000007,AS1
1627,000007,RCA
1628,000007,BGL
1629,000007,MGS
1630,000007,GSW
1631,000007,GMC
1632,000007,LKC
1633,000007,REY
1634,000007,E6C
1635,000007,SOG
1636,000007,140
1637,000007,CRG
1638,000007,MDP
1639,000007,AHE
1640,000007,RE1
1641,000007,LDM
1642,000007,TAL
1643,000007,DBM
1644,000007,MDR
1645,000007,DP1
1646,000007,DP9
1647,000007,2FD
1648,000007,TP1
1649,000007,3D1
1650,000007,CR0
1651,000007,DDE
1652,000007,5OP
1653,000007,W05
1654,000007,ALJ
1655,000007,ABX
1656,000007,ABW
1657,000007,BCM
1658,000007,BDH
1659,000007,SUG
1660,000007,GSF
1661,000007,NC7
1662,000007,GSN
1663,000007,PNX
1664,000007,8DA
1665,000007,GSM
1666,000007,AIO
1667,000007,XTS
1668,000007,IEM
1669,000007,XXY
1670,000007,D5G
1671,000007,1AD
1672,000007,B3H
1673,000007,XCT
1674,000007,E4H
1675,000007,QLG
1676,000007,GI2
1677,000007,RCY
1678,000007,40T
1679,000007,OHM
1680,000007,LK7
1681,000007,GNA
1682,000007,G28
1683,000007,291
1684,000007,NND
1685,000007,Y19
1686,000007,LGS
1687,000007,AM3
1688,000007,OTG
1689,000007,CKB
1690,000007,O12
1691,000007,3DH
1692,000007,JMQ
1693,000007,MCF
1694,000007,US2
1695,000427,65
1696,000427,0.00327
1697,000427,PHENYLALANINE
1698,000427,PHE
1699,000427,BCS
1700,000427,PG9
1701,000427,QUI
1702,000427,HQU
1703,000427,DPN
1704,000427,APA
1705,000427,ENO
1706,000427,ISA
1707,000427,TRN
1708,000427,PHL
1709,000427,0A9
1710,000427,HPE
1711,000427,BIP
1712,000427,IGL
1713,000427,HFA
1714,000427,DTY
1715,000427,PHI
1716,000427,MPQ
1717,000427,PCS
1718,000427,MEA
1719,000427,HPH
1720,000427,B2F
1721,000427,FHC
1722,000427,NHE
1723,000427,INK
1724,000427,IPO
1725,000427,PHA
1726,000427,NLA
1727,000427,ACZ
1728,000427,TZA
1729,000427,PHK
1730,000427,MN2
1731,000427,NDH
1732,000427,LAZ
1733,000427,PFF
1734,000427,NFA
1735,000427,171
1736,000427,LO1
1737,000427,IOY
1738,000427,4BF
1739,000427,SB7
1740,000427,200
1741,000427,AHC
1742,000427,PPT
1743,000427,5PV
1744,000427,KY1
1745,000427,TA2
1746,000427,GB4
1747,000427,2C2
1748,000427,TOM
1749,000427,5FH
1750,000427,PIR
1751,000427,PMI
1752,000427,BVA
1753,000427,A51
1754,000427,S2D
1755,000427,FC0
1756,000427,G14
1757,000427,4FF
1758,000427,RXA
1759,000427,FIC
1760,000427,BYA
1761,000427,HH3
1762,000427,CSJ
1763,000018,59
1764,000018,0.00343
1765,000018,2-(2-{5-[2-(2-AMINO-PROPIONYLAMINO)-PROPIONYLAMINO]-4-HYDROXY-6-
1766,000018,PHENYL-HEXANOYLAMINO}-3-METHYL-BUTYRYLAMINO)-3-METHYL-BUTYRIC
1767,000018,ACID
1768,000018,METHYL
1769,000018,ESTER
1770,000018,PSI
1771,000018,MDL
1772,000018,T19
1773,000018,PCM
1774,000018,INA
1775,000018,IN3
1776,000018,PI4
1777,000018,PI6
1778,000018,IM1
1779,000018,1C5
1780,000018,BM9
1781,000018,PP8
1782,000018,MID
1783,000018,VS1
1784,000018,110
1785,000018,INZ
1786,000018,INX
1787,000018,GAN
1788,000018,C20
1789,000018,TBH
1790,000018,CCR
1791,000018,VIR
1792,000018,LVS
1793,000018,DI5
1794,000018,FR1
1795,000018,K57
1796,000018,DOF
1797,000018,2CA
1798,000018,843
1799,000018,853
1800,000018,OI1
1801,000018,429
1802,000018,017
1803,000018,3CB
1804,000018,P5B
1805,000018,5PI
1806,000018,HBB
1807,000018,HBH
1808,000018,BO9
1809,000018,C1N
1810,000018,2CE
1811,000018,F20
1812,000018,ENB
1813,000018,NOL
1814,000018,GRL
1815,000018,UA1
1816,000018,NQI
1817,000018,HU1
1818,000018,MZ7
1819,000018,C41
1820,000018,PP6
1821,000018,424
1822,000018,PI0
1823,000018,567
1824,000018,KNJ
1825,000018,3A2
1826,000018,KAW
1827,000018,NKK
1828,000018,XLI
1829,000025,57
1830,000025,0.01220
1831,000025,GLYCOCHENODEOXYCHOLIC
1832,000025,ACID
1833,000025,CHO
1834,000025,INB
1835,000025,HAG
1836,000025,CTC
1837,000025,FUG
1838,000025,ATA
1839,000025,EPY
1840,000025,DZF
1841,000025,SIH
1842,000025,MHF
1843,000025,BAT
1844,000025,MIT
1845,000025,GCH
1846,000025,MRC
1847,000025,FBI
1848,000025,739
1849,000025,545
1850,000025,DEF
1851,000025,KAN
1852,000025,TOY
1853,000025,DI4
1854,000025,IVS
1855,000025,GEL
1856,000025,MC1
1857,000025,964
1858,000025,YMA
1859,000025,OSU
1860,000025,CPX
1861,000025,998
1862,000025,PFS
1863,000025,KNC
1864,000025,DMU
1865,000025,SH1
1866,000025,3SA
1867,000025,716
1868,000025,CPK
1869,000025,LP3
1870,000025,CDO
1871,000025,MA5
1872,000025,TUD
1873,000025,73V
1874,000025,DSU
1875,000025,34P
1876,000025,MU2
1877,000025,HUD
1878,000025,9CS
1879,000025,Y11
1880,000025,WR2
1881,000025,CVM
1882,000025,RX4
1883,000025,CMV
1884,000025,SOS
1885,000025,2G0
1886,000025,PX4
1887,000025,AFJ
1888,000025,0PJ
1889,000025,FRW
1890,000221,55
1891,000221,0.01343
1892,000221,DECAMETHONIUM
1893,000221,ION
1894,000221,DME
1895,000221,LDA
1896,000221,MYR
1897,000221,BOM
1898,000221,TLX
1899,000221,MYS
1900,000221,PAM
1901,000221,LIM
1902,000221,FTT
1903,000221,SDS
1904,000221,OSS
1905,000221,FHP
1906,000221,CIL
1907,000221,TBA
1908,000221,RIN
1909,000221,16A
1910,000221,SHM
1911,000221,MUP
1912,000221,DSC
1913,000221,DAC
1914,000221,TCO
1915,000221,157
1916,000221,TDA
1917,000221,SIL
1918,000221,MEI
1919,000221,LNG
1920,000221,C14
1921,000221,F15
1922,000221,DPE
1923,000221,R16
1924,000221,NC4
1925,000221,HTF
1926,000221,C1F
1927,000221,AE4
1928,000221,3DP
1929,000221,HC5
1930,000221,AFC
1931,000221,BFC
1932,000221,OHA
1933,000221,IHD
1934,000221,VZZ
1935,000221,1PL
1936,000221,JH3
1937,000221,CAT
1938,000221,PL3
1939,000221,B7M
1940,000221,M21
1941,000221,B8M
1942,000221,B9M
1943,000221,SSV
1944,000221,2S2
1945,000221,SP5
1946,000221,NLK
1947,000221,NLH
1948,000221,3OG
1949,000969,50
1950,000969,0.00611
1951,000969,8-DEETHYL-8-[BUT-3-ENYL]-ASCOMYCIN
1952,000969,FK5
1953,000969,DPG
1954,000969,L3P
1955,000969,CO8
1956,000969,818
1957,000969,PII
1958,000969,CPQ
1959,000969,DGX
1960,000969,MYA
1961,000969,CYU
1962,000969,OKA
1963,000969,ROX
1964,000969,CAI
1965,000969,PIE
1966,000969,SPR
1967,000969,DLP
1968,000969,ACG
1969,000969,GGD
1970,000969,KIR
1971,000969,MCA
1972,000969,TAO
1973,000969,SLF
1974,000969,DGD
1975,000969,PFC
1976,000969,CCI
1977,000969,ARE
1978,000969,H4M
1979,000969,SRN
1980,000969,P3A
1981,000969,AGH
1982,000969,CIS
1983,000969,2DP
1984,000969,SFT
1985,000969,AD4
1986,000969,PUL
1987,000969,MLD
1988,000969,CE5
1989,000969,MRR
1990,000969,MRS
1991,000969,ITL
1992,000969,JOS
1993,000969,LHA
1994,000969,QV4
1995,000969,A03
1996,000969,B7N
1997,000969,WZ4
1998,000969,WZ5
1999,000969,M5S
2000,000969,CN3
2001,000969,C6Q
2002,000613,49
2003,000613,0.00404
2004,000613,NICOTINAMIDE-(6-DEAMINO-6-HYDROXY-ADENINE)-DINUCLEOTIDE
2005,000613,PHOSPHATE
2006,000613,NDO
2007,000613,HAX
2008,000613,NAQ
2009,000613,NDC
2010,000613,CAA
2011,000613,HXC
2012,000613,GP3
2013,000613,MLC
2014,000613,CMC
2015,000613,AMX
2016,000613,CMX
2017,000613,FAM
2018,000613,UMA
2019,000613,2CP
2020,000613,PEF
2021,000613,3HC
2022,000613,PCD
2023,000613,IB2
2024,000613,UNL
2025,000613,EPH
2026,000613,NBD
2027,000613,LHG
2028,000613,PCF
2029,000613,SCO
2030,000613,SCA
2031,000613,NDE
2032,000613,NZQ
2033,000613,4TA
2034,000613,UDA
2035,000613,NHO
2036,000613,PUA
2037,000613,2MC
2038,000613,NBC
2039,000613,HOL
2040,000613,PAX
2041,000613,BA3
2042,000613,191
2043,000613,ZID
2044,000613,B4P
2045,000613,COK
2046,000613,COO
2047,000613,OXK
2048,000613,G1G
2049,000613,U21
2050,000613,TGC
2051,000613,CO7
2052,000613,BCO
2053,000613,GRA
2054,000613,PBK
2055,000042,48
2056,000042,0.00521
2057,000042,RUTHEMIUM
2058,000042,"BIS(2,2'-BIPYRIDINE)-2-IMIDAZOLE"
2059,000042,RBU
2060,000042,BSI
2061,000042,CHI
2062,000042,DSI
2063,000042,PRC
2064,000042,107
2065,000042,QUM
2066,000042,BYP
2067,000042,BWP
2068,000042,CZM
2069,000042,CVI
2070,000042,DOS
2071,000042,LS4
2072,000042,C02
2073,000042,CMI
2074,000042,783
2075,000042,P16
2076,000042,PM1
2077,000042,DFN
2078,000042,CP9
2079,000042,771
2080,000042,L09
2081,000042,YOK
2082,000042,YOL
2083,000042,AAZ
2084,000042,628
2085,000042,L05
2086,000042,PQA
2087,000042,RHX
2088,000042,7PY
2089,000042,JNK
2090,000042,N1H
2091,000042,870
2092,000042,7NH
2093,000042,330
2094,000042,PZD
2095,000042,333
2096,000042,391
2097,000042,994
2098,000042,NPV
2099,000042,AM8
2100,000042,CL6
2101,000042,5PB
2102,000042,SAV
2103,000042,35F
2104,000042,T2A
2105,000042,MMH
2106,000042,48B
2107,000067,47
2108,000067,0.00943
2109,000067,1-3
2110,000067,SUGAR
2111,000067,RING
2112,000067,OF
2113,000067,PENTAMANNOSYL
2114,000067,6-PHOSPHATE
2115,000067,P3M
2116,000067,BLG
2117,000067,UGA
2118,000067,OCP
2119,000067,MGU
2120,000067,UD1
2121,000067,DAU
2122,000067,UPF
2123,000067,DCB
2124,000067,PIB
2125,000067,CTR
2126,000067,SUM
2127,000067,A32
2128,000067,UD2
2129,000067,CE1
2130,000067,T80
2131,000067,RIO
2132,000067,MA4
2133,000067,DP5
2134,000067,ANY
2135,000067,15B
2136,000067,FNS
2137,000067,12P
2138,000067,C5G
2139,000067,LM2
2140,000067,PMT
2141,000067,MLR
2142,000067,B4G
2143,000067,GTH
2144,000067,BOE
2145,000067,DQR
2146,000067,CM5
2147,000067,TT
2148,000067,PQE
2149,000067,GFG
2150,000067,UPU
2151,000067,ZBA
2152,000067,TGU
2153,000067,GVT
2154,000067,ZKD
2155,000067,RAF
2156,000067,AMY
2157,000067,UD4
2158,000067,WZ3
2159,000067,G2I
2160,000067,X4S
2161,000067,B31
2162,000688,44
2163,000688,0.01754
2164,000688,2-METHYL-1-METHYLAMINO-CYCLOPROPANE
2165,000688,CARBOXYLIC
2166,000688,ACID
2167,000688,CPC
2168,000688,NET
2169,000688,OCT
2170,000688,AJ3
2171,000688,TZE
2172,000688,2PP
2173,000688,AMC
2174,000688,HAI
2175,000688,MME
2176,000688,NTU
2177,000688,DNH
2178,000688,IIL
2179,000688,FPI
2180,000688,LPT
2181,000688,BHH
2182,000688,2BN
2183,000688,MN1
2184,000688,P24
2185,000688,1PT
2186,000688,AHI
2187,000688,16D
2188,000688,N2C
2189,000688,HE4
2190,000688,OC9
2191,000688,PR3
2192,000688,217
2193,000688,LPD
2194,000688,MK8
2195,000688,2MH
2196,000688,OYA
2197,000688,273
2198,000688,285
2199,000688,B3L
2200,000688,PR9
2201,000688,YCP
2202,000688,ICC
2203,000688,BIL
2204,000688,XPC
2205,000688,XCP
2206,000688,N6C
2207,000688,CNX
2208,000688,B3M
2209,000688,UM2
2210,000688,8AC
2211,000016,43
2212,000016,0.01111
2213,000016,4-PHOSPHONOOXY-PHENYL-METHYL-[4-PHOSPHONOOXY]BENZEN
2214,000016,BPM
2215,000016,GP6
2216,000016,SB6
2217,000016,BAI
2218,000016,S58
2219,000016,MSQ
2220,000016,BZC
2221,000016,106
2222,000016,F6B
2223,000016,AAP
2224,000016,INV
2225,000016,IOA
2226,000016,IOE
2227,000016,340
2228,000016,LS1
2229,000016,LS5
2230,000016,MQ1
2231,000016,DMZ
2232,000016,ZFB
2233,000016,ATU
2234,000016,IXM
2235,000016,KMB
2236,000016,338
2237,000016,BRW
2238,000016,CNQ
2239,000016,SC5
2240,000016,L47
2241,000016,A75
2242,000016,NR2
2243,000016,HMK
2244,000016,COX
2245,000016,SBC
2246,000016,N5T
2247,000016,VI
2248,000016,DJK
2249,000016,BRQ
2250,000016,TFL
2251,000016,452
2252,000016,LZ3
2253,000016,LZ8
2254,000016,WP5
2255,000016,S91
2256,000016,A46
2257,000158,43
2258,000158,0.01299
2259,000158,"(2S,"
2260,000158,"3R)-3-HYDROXY-4-OXO-7,10-TRANS,TRANS-DODECADIENAMIDE"
2261,000158,CER
2262,000158,BIO
2263,000158,NOR
2264,000158,PG6
2265,000158,H4B
2266,000158,BHS
2267,000158,4AB
2268,000158,H2B
2269,000158,BAA
2270,000158,5MD
2271,000158,3AD
2272,000158,NIR
2273,000158,5AD
2274,000158,DEA
2275,000158,C2S
2276,000158,PE2
2277,000158,ID2
2278,000158,LAE
2279,000158,DRM
2280,000158,CDX
2281,000158,TPC
2282,000158,2ND
2283,000158,NC6
2284,000158,BSO
2285,000158,5ID
2286,000158,59A
2287,000158,FRO
2288,000158,HTM
2289,000158,AIA
2290,000158,3DD
2291,000158,ZAD
2292,000158,ZTH
2293,000158,40C
2294,000158,LDC
2295,000158,KGC
2296,000158,PYH
2297,000158,3L1
2298,000158,U1S
2299,000158,U3S
2300,000158,MS8
2301,000158,8DX
2302,000158,GF1
2303,000158,LLT
2304,000348,43
2305,000348,0.01075
2306,000348,PHYCOERYTHROBILIN
2307,000348,PEB
2308,000348,PUB
2309,000348,CTO
2310,000348,GCG
2311,000348,DGG
2312,000348,CPS
2313,000348,PAR
2314,000348,EPX
2315,000348,OBN
2316,000348,DOL
2317,000348,2NH
2318,000348,ENX
2319,000348,PZN
2320,000348,TIT
2321,000348,I12
2322,000348,AO3
2323,000348,IAB
2324,000348,5FP
2325,000348,P0E
2326,000348,STD
2327,000348,CNY
2328,000348,9IN
2329,000348,MC3
2330,000348,GM3
2331,000348,LP5
2332,000348,LP4
2333,000348,AXQ
2334,000348,NDL
2335,000348,LOP
2336,000348,ZPQ
2337,000348,T2T
2338,000348,6UL
2339,000348,LGG
2340,000348,HU2
2341,000348,HU4
2342,000348,CYV
2343,000348,XBK
2344,000348,PDJ
2345,000348,PXS
2346,000348,FLI
2347,000348,LIZ
2348,000348,BE8
2349,000348,AYH
2350,000021,42
2351,000021,0.00450
2352,000021,FORSKOLIN
2353,000021,FOK
2354,000021,HOP
2355,000021,STG
2356,000021,S80
2357,000021,INN
2358,000021,NTH
2359,000021,DXC
2360,000021,CHD
2361,000021,LAR
2362,000021,TP3
2363,000021,114
2364,000021,SIM
2365,000021,IU5
2366,000021,ECO
2367,000021,IGN
2368,000021,TTX
2369,000021,DOG
2370,000021,SPL
2371,000021,CHC
2372,000021,PRB
2373,000021,LVA
2374,000021,NFN
2375,000021,ATI
2376,000021,SNL
2377,000021,C10
2378,000021,PH5
2379,000021,TH2
2380,000021,L2C
2381,000021,PM5
2382,000021,1EM
2383,000021,SXO
2384,000021,SYO
2385,000021,SHW
2386,000021,WR1
2387,000021,RO4
2388,000021,HE7
2389,000021,ENE
2390,000021,DDR
2391,000021,SVC
2392,000021,SX6
2393,000021,MXP
2394,000021,BOB
2395,000128,42
2396,000128,0.00778
2397,000128,"N-[3-(8-SEC-BUTYL-7,10-DIOXO-2-OXA-6,9-DIAZABICYCLO["
2398,000128,"11.2.2]HEPTADECA-1(16),13(17),14-"
2399,000128,TRIEN-11-YLAMINO)-2-
2400,000128,HYDROXY-1-(4-HYDROXY-BENZYL)-PROPYL]-3-METHYL-2-
2401,000128,(2-OXO-PYRROLIDIN-
2402,000128,1-YL)-BUTYRAMIDE
2403,000128,PI5
2404,000128,DMP
2405,000128,MK1
2406,000128,BT2
2407,000128,VS4
2408,000128,NMD
2409,000128,001
2410,000128,XN1
2411,000128,IMA
2412,000128,MYP
2413,000128,L27
2414,000128,822
2415,000128,493
2416,000128,1UN
2417,000128,941
2418,000128,846
2419,000128,568
2420,000128,AB2
2421,000128,A1A
2422,000128,1AH
2423,000128,3LG
2424,000128,F2I
2425,000128,RX3
2426,000128,D1R
2427,000128,MR0
2428,000128,MY9
2429,000128,983
2430,000128,MU0
2431,000128,CS5
2432,000128,SC6
2433,000128,A00
2434,000128,I21
2435,000128,HI1
2436,000128,C44
2437,000128,VG5
2438,000128,ZY1
2439,000128,ZY2
2440,000128,LJH
2441,000128,0Z6
2442,000128,X97
2443,000128,D78
2444,000128,031
2445,000004,41
2446,000004,0.01299
2447,000004,"1,3-BIS(AMIDINOPHENOXY)PROPANE"
2448,000004,TNT
2449,000004,PET
2450,000004,PXZ
2451,000004,IN7
2452,000004,RA2
2453,000004,PT1
2454,000004,TMQ
2455,000004,BAK
2456,000004,PNT
2457,000004,MXA
2458,000004,IC1
2459,000004,TQ6
2460,000004,936
2461,000004,COG
2462,000004,COQ
2463,000004,ZAP
2464,000004,RAC
2465,000004,DTM
2466,000004,239
2467,000004,679
2468,000004,APT
2469,000004,DID
2470,000004,BD4
2471,000004,NE8
2472,000004,NEZ
2473,000004,421
2474,000004,ZRA
2475,000004,TF3
2476,000004,RC7
2477,000004,859
2478,000004,253
2479,000004,L1R
2480,000004,VGM
2481,000004,ZZK
2482,000004,T3M
2483,000004,B4W
2484,000004,4BU
2485,000004,3HT
2486,000004,FLY
2487,000004,SK4
2488,000004,B63
2489,000198,41
2490,000198,0.01299
2491,000198,"BETA-FRUCTOSE-1,6-DIPHOSPHATE"
2492,000198,FBP
2493,000198,PCP
2494,000198,CAP
2495,000198,G16
2496,000198,VG1
2497,000198,FDQ
2498,000198,PRP
2499,000198,IP2
2500,000198,NP3
2501,000198,CRB
2502,000198,TP7
2503,000198,AHG
2504,000198,AHM
2505,000198,AFP
2506,000198,GPH
2507,000198,2FP
2508,000198,FDP
2509,000198,ITP
2510,000198,2IP
2511,000198,LG6
2512,000198,AT1
2513,000198,BP2
2514,000198,PDX
2515,000198,H4P
2516,000198,PPC
2517,000198,F2P
2518,000198,M2P
2519,000198,CKP
2520,000198,BFQ
2521,000198,GPO
2522,000198,P1T
2523,000198,LIT
2524,000198,PA6
2525,000198,PAY
2526,000198,X2W
2527,000198,252
2528,000198,BIX
2529,000198,MUD
2530,000198,P6T
2531,000198,P6F
2532,000198,CNP
2533,000015,40
2534,000015,0.00847
2535,000015,"5-ACETYLAMINO-4-AMINO-6-(PHENETHYL-PROPYL-CARBAMOYL)-5,6-DIHYDRO-"
2536,000015,4H-PYRAN-2-CARBOXYLIC
2537,000015,ACID
2538,000015,DPC
2539,000015,PME
2540,000015,CLD
2541,000015,AL8
2542,000015,AL7
2543,000015,BIN
2544,000015,EG1
2545,000015,SPC
2546,000015,BJP
2547,000015,HTA
2548,000015,MOX
2549,000015,PNM
2550,000015,PNN
2551,000015,CRQ
2552,000015,SOX
2553,000015,BES
2554,000015,ZPR
2555,000015,CFX
2556,000015,BBT
2557,000015,IBG
2558,000015,NA4
2559,000015,D7P
2560,000015,IYT
2561,000015,PU4
2562,000015,EAL
2563,000015,CLB
2564,000015,OLO
2565,000015,CR7
2566,000015,MX1
2567,000015,PGI
2568,000015,MP2
2569,000015,U15
2570,000015,HIN
2571,000015,HBZ
2572,000015,CZO
2573,000015,M07
2574,000015,4BO
2575,000015,0HG
2576,000015,YTT
2577,000015,NRP
2578,000705,40
2579,000705,0.00503
2580,000705,D-THREONINE
2581,000705,DTH
2582,000705,HED
2583,000705,DTT
2584,000705,AYA
2585,000705,NVA
2586,000705,MPJ
2587,000705,1LU
2588,000705,DTD
2589,000705,HSE
2590,000705,2PC
2591,000705,AKB
2592,000705,XIF
2593,000705,LAF
2594,000705,DTL
2595,000705,SHF
2596,000705,DAV
2597,000705,ALO
2598,000705,CXL
2599,000705,4MV
2600,000705,HEZ
2601,000705,AA4
2602,000705,AAC
2603,000705,XDL
2604,000705,PA3
2605,000705,HMB
2606,000705,FUX
2607,000705,KMT
2608,000705,D1D
2609,000705,SHO
2610,000705,GVE
2611,000705,192
2612,000705,AS2
2613,000705,6NA
2614,000705,HKV
2615,000705,B3X
2616,000705,OEG
2617,000705,TH6
2618,000705,2AG
2619,000705,B3T
2620,000705,M1T
2621,000010,39
2622,000010,0.00417
2623,000010,"2'-(4-ETHOXYPHENYL)-5-(4-METHYL-1-PIPERAZINYL)-2,5'-BIBENZIMIDAZOLE"
2624,000010,HT1
2625,000010,T16
2626,000010,BBA
2627,000010,PPB
2628,000010,I10
2629,000010,N25
2630,000010,NHS
2631,000010,CZH
2632,000010,VSC
2633,000010,RPR
2634,000010,SUB
2635,000010,FD2
2636,000010,FXV
2637,000010,U66
2638,000010,DI3
2639,000010,CBB
