,m_gene,u_uniprot_acc,u_reviewed,u_pdb
3120,b3256,P24182,True,2W6Z
3121,b3256,P24182,True,2VR1
3122,b3256,P24182,True,2J9G
3123,b3256,P24182,True,2W6Q
3124,b3256,P24182,True,2W6P
3125,b3256,P24182,True,1DV1
3126,b3256,P24182,True,1DV2
3127,b3256,P24182,True,2W6O
3128,b3256,P24182,True,2W6N
3129,b3256,P24182,True,2W6M
3130,b3256,P24182,True,2V59
3131,b3256,P24182,True,2V58
3132,b3256,P24182,True,2W70
3133,b3256,P24182,True,2W71
3134,b3256,P24182,True,1BNC
3135,b3256,P24182,True,4HR7
3136,b3256,P24182,True,2GPW
3137,b3256,P24182,True,2GPS
3138,b3256,P24182,True,3RUP
3139,b3256,P24182,True,3RV3
3140,b3256,P24182,True,3RV4
3141,b3256,P24182,True,2V5A
3142,b3256,P24182,True,3G8C
3143,b3256,P24182,True,3JZI
3144,b3256,P24182,True,3G8D
3145,b3256,P24182,True,3JZF
3146,b0789,P0AA84,True,
3147,b3447,P18956,True,2DBX
3148,b3447,P18956,True,2DG5
3149,b3447,P18956,True,2E0Y
3150,b3447,P18956,True,2E0X
3151,b3447,P18956,True,2E0W
3152,b3447,P18956,True,2DBU
3153,b3447,P18956,True,2DBW
3154,b3447,P18956,True,2Z8I
3155,b3447,P18956,True,2Z8J
3156,b3447,P18956,True,2Z8K
3157,b3288,P23882,True,1FMT
3158,b3288,P23882,True,2FMT
3159,b3281,P15770,True,1NYT
3160,b3519,P62601,True,
3161,b3040,P0A8H3,True,
3162,b3041,P0A7J0,True,1G57
3163,b3041,P0A7J0,True,1IEZ
3164,b3041,P0A7J0,True,1G58
3165,b3266,P24181,True,
3166,b3265,P24180,True,
3167,b2393,P0AFF2,True,
3168,b2392,P0A769,True,
3169,b2243,P0A996,True,
3170,b2242,P13033,True,
3171,b2241,P0A9C0,True,
3172,b2240,P08194,True,1PW4
3173,b3605,P33232,True,
3174,b3607,P0A9D4,True,1T3D
3175,b3600,P09424,True,
3176,b3603,P33231,True,
3177,b3608,P0A6S7,True,
3178,b2801,P11551,True,3O7Q
3179,b2801,P11551,True,3O7P
3180,b1710,P06610,True,
3181,b2803,P11553,True,
3182,b2802,P69922,True,1FUI
3183,b1711,P06609,True,4R9U
3184,b1711,P06609,True,2QI9
3185,b1711,P06609,True,4FI3
3186,b1711,P06609,True,1L7V
3187,b1711,P06609,True,4DBL
3188,b1245,P0AFH6,True,
3189,b3867,P32131,True,1OLT
3190,b3860,P0AEG4,True,1TI1
3191,b3860,P0AEG4,True,1A2J
3192,b3860,P0AEG4,True,1FVJ
3193,b3860,P0AEG4,True,1A2L
3194,b3860,P0AEG4,True,1A2M
3195,b3860,P0AEG4,True,1U3A
3196,b3860,P0AEG4,True,2ZUP
3197,b3860,P0AEG4,True,3E9J
3198,b3860,P0AEG4,True,2HI7
3199,b3860,P0AEG4,True,4TKY
3200,b3860,P0AEG4,True,2LEG
3201,b3860,P0AEG4,True,1ACV
3202,b3860,P0AEG4,True,1FVK
3203,b3860,P0AEG4,True,1BQ7
3204,b3860,P0AEG4,True,2B6M
3205,b3860,P0AEG4,True,1DSB
3206,b3860,P0AEG4,True,2B3S
3207,b3860,P0AEG4,True,1A23
3208,b3860,P0AEG4,True,1A24
3209,b3860,P0AEG4,True,1AC1
3210,b3860,P0AEG4,True,1UN2
3211,b0237,P15288,True,
3212,b3460,P0AD96,True,1Z18
3213,b3460,P0AD96,True,2LIV
3214,b3460,P0AD96,True,1Z16
3215,b3460,P0AD96,True,1Z17
3216,b3460,P0AD96,True,1Z15
3217,b1493,P69910,True,1PMM
3218,b1493,P69910,True,3FZ7
3219,b1493,P69910,True,1PMO
3220,b1493,P69910,True,3FZ8
3221,b1493,P69910,True,3FZ6
3222,b1493,P69910,True,2DGM
3223,b1493,P69910,True,2DGL
3224,b1493,P69910,True,2DGK
3225,b0662,P75728,True,
3226,b3469,P37617,True,1MWZ
3227,b3469,P37617,True,1MWY
3228,b2738,Q46890,True,
3229,b2027,P76372,True,
3230,b2026,P06989,True,
3231,b2025,P60664,True,
3232,b2024,P10371,True,
3233,b2023,P60595,True,
3234,b2022,P06987,True,
3235,b2021,P06986,True,1IJI
3236,b2021,P06986,True,1GEY
3237,b2021,P06986,True,1GEX
3238,b2021,P06986,True,1GEW
3239,b2021,P06986,True,1FG7
3240,b2021,P06986,True,1FG3
3241,b2020,P06988,True,1KAE
3242,b2020,P06988,True,1K75
3243,b2020,P06988,True,1KAR
3244,b2020,P06988,True,1KAH
3245,b2029,P00350,True,2ZYA
3246,b2029,P00350,True,3FWN
3247,b2029,P00350,True,2ZYD
3248,b2028,P76373,True,
3249,b1611,P05042,True,1FUR
3250,b1611,P05042,True,1YFE
3251,b1611,P05042,True,1FUP
3252,b1611,P05042,True,1FUQ
3253,b1611,P05042,True,1KQ7
3254,b1611,P05042,True,1FUO
3255,b1611,P05042,True,2FUS
3256,b3952,P32675,True,
3257,b1613,P00946,True,
3258,b1612,P0AC33,True,
3259,b4367,P39405,True,
3260,b1291,P0AAH4,True,
3261,b1297,P78061,True,
3262,b1296,P76037,True,
3263,b1298,P76038,True,
3264,b1101,P69786,True,1O2F
3265,b1101,P69786,True,1IBA
3266,b1101,P69786,True,3BP3
3267,b1101,P69786,True,3BP8
3268,b2423,P0AEB0,True,
3269,b1102,P16869,True,
3270,b1107,P75949,True,
3271,b2422,P16676,True,
3272,b1109,P00393,True,
3273,b2421,P16703,True,2BHS
3274,b2421,P16703,True,2BHT
3275,b2421,P16703,True,2V03
3276,b4395,P0A7A2,True,
3277,b4394,P39411,True,1U5W
3278,b4392,P0AGC3,True,1SLY
3279,b4392,P0AGC3,True,1QSA
3280,b4392,P0AGC3,True,1QTE
3281,b4390,P27278,True,
3282,b1723,P06999,True,3UMP
3283,b1723,P06999,True,3UMO
3284,b1723,P06999,True,3N1C
3285,b1723,P06999,True,3CQD
3286,b1723,P06999,True,3UQE
3287,b1723,P06999,True,3UQD
3288,b2424,P16701,True,
3289,b0418,P18200,True,
3290,b0414,P25539,True,2O7P
3291,b0414,P25539,True,2OBC
3292,b0414,P25539,True,2G6V
3293,b0415,P61714,True,
3294,b0417,P0AGG0,True,
3295,b0411,P0A927,True,1TLW
3296,b0411,P0A927,True,1TLZ
3297,b0411,P0A927,True,1TLY
3298,b4177,P0A7D4,True,2GCQ
3299,b4177,P0A7D4,True,1KKF
3300,b4177,P0A7D4,True,1NHT
3301,b4177,P0A7D4,True,1KKB
3302,b4177,P0A7D4,True,1CG1
3303,b4177,P0A7D4,True,1CG0
3304,b4177,P0A7D4,True,1CG3
3305,b4177,P0A7D4,True,1CG4
3306,b4177,P0A7D4,True,1ADE
3307,b4177,P0A7D4,True,1ADI
3308,b4177,P0A7D4,True,1JUY
3309,b4177,P0A7D4,True,1HOP
3310,b4177,P0A7D4,True,1KSZ
3311,b4177,P0A7D4,True,1HON
3312,b4177,P0A7D4,True,1HOO
3313,b4177,P0A7D4,True,1CH8
3314,b4177,P0A7D4,True,1GIN
3315,b4177,P0A7D4,True,1GIM
3316,b4177,P0A7D4,True,1KJX
3317,b4177,P0A7D4,True,1SOO
3318,b4177,P0A7D4,True,1SON
3319,b4177,P0A7D4,True,1CIB
3320,b4177,P0A7D4,True,1QF4
3321,b4177,P0A7D4,True,1QF5
3322,b0521,P37306,True,
3323,b0522,P09029,True,1B6S
3324,b0522,P09029,True,1B6R
3325,b0522,P09029,True,3ETH
3326,b0522,P09029,True,3ETJ
3327,b0523,P0AG18,True,1QCZ
3328,b0523,P0AG18,True,2ATE
3329,b0523,P0AG18,True,1D7A
3330,b0523,P0AG18,True,2NSL
3331,b0523,P0AG18,True,2NSH
3332,b0523,P0AG18,True,2NSJ
3333,b0524,P43341,True,
3334,b0526,P21888,True,1U0B
3335,b0526,P21888,True,1LI5
3336,b0526,P21888,True,1LI7
3337,b0529,P24186,True,1B0A
3338,b2223,P76460,True,
3339,b3073,P42588,True,4UOX
3340,b3073,P42588,True,4UOY
3341,b2388,P0A6V8,True,
3342,b3709,P23173,True,
3343,b3708,P0A853,True,2V1P
3344,b3708,P0A853,True,2V0Y
3345,b3708,P0A853,True,4W1Y
3346,b3708,P0A853,True,2C44
3347,b3708,P0A853,True,2OQX
3348,b3708,P0A853,True,4W4H
3349,b3708,P0A853,True,4UP2
3350,b3708,P0A853,True,5D8G
3351,b3255,P0ABD8,True,4HR7
3352,b3255,P0ABD8,True,2BDO
3353,b3255,P0ABD8,True,3BDO
3354,b3255,P0ABD8,True,1BDO
3355,b3255,P0ABD8,True,1A6X
3356,b3258,P16256,True,
3357,b2258,P76474,True,
3358,b3380,P45549,True,
3359,b3385,P32662,True,
3360,b3384,P00954,True,
3361,b3386,P0AG07,True,
3362,b3389,P07639,True,
3363,b2251,P52006,True,
3364,b2253,P77690,True,
3365,b2254,P77757,True,
3366,b2255,P77398,True,1Z7B
3367,b2255,P77398,True,1Z7E
3368,b2255,P77398,True,1U9J
3369,b2255,P77398,True,1Z73
3370,b2255,P77398,True,1Z74
3371,b2255,P77398,True,1Z75
3372,b2255,P77398,True,1YRW
3373,b2255,P77398,True,2BLL
3374,b2255,P77398,True,2BLN
3375,b2255,P77398,True,4WKG
3376,b2256,P76472,True,
3377,b2257,P76473,True,
3378,b3671,P08142,True,
3379,b3670,P0ADF8,True,2LVW
3380,b3679,P31448,True,
3381,b2813,P0A935,True,2PJJ
3382,b2813,P0A935,True,2AE0
3383,b2813,P0A935,True,2PI8
3384,b2813,P0A935,True,2PIC
3385,b2813,P0A935,True,2GAE
3386,b2810,Q46925,True,4LW2
3387,b2810,Q46925,True,4LW4
3388,b2817,P63883,True,4BIN
3389,b2818,P0A6C5,True,
3390,b3816,P0ABI4,True,
3391,b3496,P36837,True,
3392,b3493,P0AFJ7,True,
3393,b2724,P0AAK1,True,
3394,b2720,P16432,True,
3395,b2721,P16431,True,
3396,b2722,P16430,True,
3397,b2723,P16429,True,
3398,b3925,P0A9C9,True,3BIH
3399,b3925,P0A9C9,True,3BIG
3400,b3925,P0A9C9,True,2R8T
3401,b3925,P0A9C9,True,3D1R
3402,b3925,P0A9C9,True,1NI9
3403,b3924,P28861,True,2XNJ
3404,b3924,P28861,True,1FDR
3405,b3927,P0AER0,True,1FX8
3406,b3927,P0AER0,True,1LDI
3407,b3927,P0AER0,True,1LDA
3408,b3927,P0AER0,True,1LDF
3409,b3926,P0A6F3,True,1BU6
3410,b3926,P0A6F3,True,1BOT
3411,b3926,P0A6F3,True,1BO5
3412,b3926,P0A6F3,True,1BWF
3413,b3926,P0A6F3,True,1GLD
3414,b3926,P0A6F3,True,1GLE
3415,b3926,P0A6F3,True,1GLF
3416,b3926,P0A6F3,True,1GLA
3417,b3926,P0A6F3,True,1GLB
3418,b3926,P0A6F3,True,1GLC
3419,b3926,P0A6F3,True,1GLL
3420,b3926,P0A6F3,True,3EZW
3421,b3926,P0A6F3,True,1GLJ
3422,b2032,P37751,True,
3423,b2033,P37750,True,
3424,b2034,P37749,True,
3425,b2035,P37748,True,
3426,b2036,P37747,True,1I8T
3427,b2037,P37746,True,
3428,b2038,P37745,True,
3429,b2039,P37744,True,1H5R
3430,b2039,P37744,True,1H5S
3431,b2039,P37744,True,1H5T
3432,b1606,P0AFS3,True,
3433,b1605,P0AAE5,True,
3434,b1602,P0AB67,True,2BRU
3435,b1603,P07001,True,1X14
3436,b1603,P07001,True,1X15
3437,b1603,P07001,True,2BRU
3438,b1603,P07001,True,1X13
3439,b1600,P69212,True,
3440,b1281,P08244,True,1L2U
3441,b1281,P08244,True,1JJK
3442,b1281,P08244,True,1EIX
3443,b1288,P0AEK4,True,1MFP
3444,b1288,P0AEK4,True,1I30
3445,b1288,P0AEK4,True,1DFI
3446,b1288,P0AEK4,True,1DFH
3447,b1288,P0AEK4,True,3PJF
3448,b1288,P0AEK4,True,1LXC
3449,b1288,P0AEK4,True,1DFG
3450,b1288,P0AEK4,True,5CG1
3451,b1288,P0AEK4,True,1D8A
3452,b1288,P0AEK4,True,1LX6
3453,b1288,P0AEK4,True,5CG2
3454,b1288,P0AEK4,True,1QG6
3455,b1288,P0AEK4,True,4JX8
3456,b1288,P0AEK4,True,1C14
3457,b1288,P0AEK4,True,5CFZ
3458,b1288,P0AEK4,True,3PJE
3459,b1288,P0AEK4,True,3PJD
3460,b1288,P0AEK4,True,1QSG
3461,b1288,P0AEK4,True,1I2Z
3462,b1288,P0AEK4,True,4JQC
3463,b1288,P0AEK4,True,2FHS
3464,b2835,P39196,True,
3465,b1119,P75959,True,
3466,b4544,Q47377,True,
3467,b0642,P07813,True,2AJI
3468,b0642,P07813,True,2AJH
3469,b0642,P07813,True,4ARI
3470,b0642,P07813,True,4AQ7
3471,b0642,P07813,True,4ARC
3472,b0642,P07813,True,2AJG
3473,b0642,P07813,True,3ZGZ
3474,b0642,P07813,True,4CQN
3475,b0642,P07813,True,4AS1
3476,b0642,P07813,True,3ZJU
3477,b0642,P07813,True,3ZJT
3478,b0642,P07813,True,3ZJV
3479,b4381,P0A6L0,True,1JCL
3480,b4381,P0A6L0,True,1P1X
3481,b4381,P0A6L0,True,1KTN
3482,b4381,P0A6L0,True,1JCJ
3483,b4382,P07650,True,4LHM
3484,b4382,P07650,True,2TPT
3485,b4382,P07650,True,1OTP
3486,b4382,P07650,True,1AZY
3487,b4382,P07650,True,4EAF
3488,b4382,P07650,True,4EAD
3489,b4382,P07650,True,1TPT
3490,b4383,P0A6K6,True,
3491,b4384,P0ABP8,True,4TTA
3492,b4384,P0ABP8,True,3UT6
3493,b4384,P0ABP8,True,1K9S
3494,b4384,P0ABP8,True,1OVG
3495,b4384,P0ABP8,True,3OOE
3496,b4384,P0ABP8,True,4TTI
3497,b4384,P0ABP8,True,4TS9
3498,b4384,P0ABP8,True,1OUM
3499,b4384,P0ABP8,True,3OOH
3500,b4384,P0ABP8,True,3ONV
3501,b4384,P0ABP8,True,4TTJ
3502,b4384,P0ABP8,True,1A69
3503,b4384,P0ABP8,True,1OU4
3504,b4384,P0ABP8,True,1OV6
3505,b4384,P0ABP8,True,4TS3
3506,b4384,P0ABP8,True,1ECP
3507,b4384,P0ABP8,True,3OPV
3508,b4384,P0ABP8,True,1OTX
3509,b4384,P0ABP8,True,1OTY
3510,b4386,P32099,True,3A7R
3511,b4386,P32099,True,1X2H
3512,b4386,P32099,True,4TVY
3513,b4386,P32099,True,3A7A
3514,b4386,P32099,True,4TVW
3515,b4386,P32099,True,1X2G
3516,b1732,P21179,True,3TTX
3517,b1732,P21179,True,3TTU
3518,b1732,P21179,True,3TTT
3519,b1732,P21179,True,3TTW
3520,b1732,P21179,True,3TTV
3521,b1732,P21179,True,1GG9
3522,b1732,P21179,True,1IPH
3523,b1732,P21179,True,4ENS
3524,b1732,P21179,True,4ENR
3525,b1732,P21179,True,4ENQ
3526,b1732,P21179,True,4ENP
3527,b1732,P21179,True,4ENW
3528,b1732,P21179,True,4ENV
3529,b1732,P21179,True,4ENU
3530,b1732,P21179,True,3VU3
3531,b1732,P21179,True,1GGE
3532,b1732,P21179,True,3PQ8
3533,b1732,P21179,True,1P7Z
3534,b1732,P21179,True,1P81
3535,b1732,P21179,True,1P7Y
3536,b1732,P21179,True,3PQ2
3537,b1732,P21179,True,3PQ3
3538,b1732,P21179,True,3PQ6
3539,b1732,P21179,True,3PQ7
3540,b1732,P21179,True,3PQ4
3541,b1732,P21179,True,3PQ5
3542,b1732,P21179,True,3P9Q
3543,b1732,P21179,True,5BV2
3544,b1732,P21179,True,4ENT
3545,b1732,P21179,True,1QF7
3546,b1732,P21179,True,4BFL
3547,b1732,P21179,True,1CF9
3548,b1732,P21179,True,1QWS
3549,b1732,P21179,True,1P80
3550,b1732,P21179,True,1YE9
3551,b1732,P21179,True,3P9R
3552,b1732,P21179,True,3P9S
3553,b1732,P21179,True,3P9P
3554,b1732,P21179,True,1GGF
3555,b1732,P21179,True,1GGH
3556,b1732,P21179,True,1GGK
3557,b1732,P21179,True,1GGJ
3558,b1734,P17411,True,
3559,b0887,P29018,True,
3560,b0886,P23886,True,
3561,b0733,P0ABJ9,True,
3562,b0732,P54746,True,
3563,b0734,P0ABK2,True,
3564,b0736,P0A8Z3,True,1S5U
3565,b0888,P0A9P4,True,1CL0
3566,b0888,P0A9P4,True,1TDF
3567,b0888,P0A9P4,True,1F6M
3568,b0888,P0A9P4,True,1TRB
3569,b0888,P0A9P4,True,1TDE
3570,b0469,P69503,True,2DY0
3571,b0463,P0AE06,True,2F1M
3572,b0462,P31224,True,4K7Q
3573,b0462,P31224,True,2HRT
3574,b0462,P31224,True,2GIF
3575,b0462,P31224,True,3AOA
3576,b0462,P31224,True,3AOC
3577,b0462,P31224,True,3AOB
3578,b0462,P31224,True,1T9T
3579,b0462,P31224,True,1T9U
3580,b0462,P31224,True,1T9V
3581,b0462,P31224,True,1T9W
3582,b0462,P31224,True,1T9X
3583,b0462,P31224,True,1T9Y
3584,b0462,P31224,True,3NOG
3585,b0462,P31224,True,1OYE
3586,b0462,P31224,True,1OYD
3587,b0462,P31224,True,2DRD
3588,b0462,P31224,True,3W9H
3589,b0462,P31224,True,4DX5
3590,b0462,P31224,True,4DX6
3591,b0462,P31224,True,4DX7
3592,b0462,P31224,True,4CDI
3593,b0462,P31224,True,4C48
3594,b0462,P31224,True,1IWG
3595,b0462,P31224,True,3D9B
3596,b0462,P31224,True,2W1B
3597,b0462,P31224,True,2I6W
3598,b0462,P31224,True,2J8S
3599,b0462,P31224,True,4U96
3600,b0462,P31224,True,1OY6
3601,b0462,P31224,True,4U95
3602,b0462,P31224,True,2RDD
3603,b0462,P31224,True,1OY9
3604,b0462,P31224,True,1OY8
3605,b0462,P31224,True,2DR6
3606,b0462,P31224,True,2HQD
3607,b0462,P31224,True,2HQG
3608,b0462,P31224,True,2HQF
3609,b0462,P31224,True,2HQC
3610,b0462,P31224,True,3NOC
3611,b0462,P31224,True,4U8Y
3612,b0462,P31224,True,2DHH
3613,b0462,P31224,True,4U8V
3614,b0462,P31224,True,3AOD
3615,b0394,P23917,True,
3616,b4169,P26365,True,
3617,b4160,P0A8K1,True,
3618,b4161,P39286,True,4A2I
3619,b4161,P39286,True,2YKR
3620,b4035,P68187,True,1Q1B
3621,b4035,P68187,True,1Q1E
3622,b4035,P68187,True,3RLF
3623,b4035,P68187,True,1Q12
3624,b4035,P68187,True,3GD7
3625,b4035,P68187,True,3FH6
3626,b4035,P68187,True,2R6G
3627,b4035,P68187,True,4KI0
3628,b4035,P68187,True,2AWN
3629,b4035,P68187,True,3PV0
3630,b4035,P68187,True,3PUZ
3631,b4035,P68187,True,3PUX
3632,b4035,P68187,True,3PUY
3633,b4035,P68187,True,3PUV
3634,b4035,P68187,True,3PUW
3635,b4035,P68187,True,4JBW
3636,b4035,P68187,True,2AWO
3637,b0088,P14900,True,2UUP
3638,b0088,P14900,True,2Y68
3639,b0088,P14900,True,2Y67
3640,b0088,P14900,True,2Y66
3641,b0088,P14900,True,1E0D
3642,b0088,P14900,True,2XPC
3643,b0088,P14900,True,3UAG
3644,b0088,P14900,True,4UAG
3645,b0088,P14900,True,2UUO
3646,b0088,P14900,True,2WJP
3647,b0088,P14900,True,2VTE
3648,b0088,P14900,True,2JFF
3649,b0088,P14900,True,2JFG
3650,b0088,P14900,True,2X5O
3651,b0088,P14900,True,1EEH
3652,b0088,P14900,True,2JFH
3653,b0088,P14900,True,2UAG
3654,b0088,P14900,True,2VTD
3655,b0088,P14900,True,1UAG
3656,b0088,P14900,True,2Y1O
3657,b0087,P0A6W3,True,
3658,b0086,P11880,True,1GG4
3659,b0085,P22188,True,1E8C
3660,b0084,P0AD68,True,
3661,b0261,Q47690,True,5DML
3662,b0261,Q47690,True,5DMM
3663,b0261,Q47690,True,5DMN
3664,b0260,Q47689,True,
3665,b0067,P31549,True,
3666,b0066,P31548,True,
3667,b0061,P08203,True,1JDI
3668,b0061,P08203,True,1K0W
3669,b0063,P08204,True,
3670,b0062,P08202,True,4F2D
3671,b0062,P08202,True,2AJT
3672,b0062,P08202,True,2HXG
3673,b0068,P31550,True,2QRY
3674,b3052,P76658,True,
3675,b3425,P0A6V5,True,1GN0
3676,b3425,P0A6V5,True,1GMX
3677,b3061,P05847,True,
3678,b3062,P0AC35,True,
3679,b3063,P39414,True,
3680,b2901,Q46829,True,2XHY
3681,b2903,P33195,True,
3682,b3714,P31466,True,
3683,b3390,P0A6D7,True,1KAG
3684,b3396,P02918,True,
3685,b3397,P45799,True,1VHZ
3686,b3397,P45799,True,1VHG
3687,b3666,P0AGC0,True,
3688,b3665,P31441,True,
3689,b2283,P33602,True,
3690,b2282,P0AFD4,True,
3691,b2281,P0AFD6,True,
3692,b2280,P0AFE0,True,
3693,b2287,P0AFC7,True,
3694,b2286,P33599,True,
3695,b2285,P0AFD1,True,
3696,b2284,P31979,True,
3697,b2827,P0A884,True,1EV8
3698,b2827,P0A884,True,1SYN
3699,b2827,P0A884,True,3BHL
3700,b2827,P0A884,True,4F2V
3701,b2827,P0A884,True,1JTQ
3702,b2827,P0A884,True,4ISK
3703,b2827,P0A884,True,1JTU
3704,b2827,P0A884,True,1EV5
3705,b2827,P0A884,True,2G8X
3706,b2827,P0A884,True,1QQQ
3707,b2827,P0A884,True,1BID
3708,b2827,P0A884,True,1TRG
3709,b2827,P0A884,True,1AXW
3710,b2827,P0A884,True,2BBQ
3711,b2827,P0A884,True,3BHR
3712,b2827,P0A884,True,2VET
3713,b2827,P0A884,True,1KCE
3714,b2827,P0A884,True,1TDU
3715,b2827,P0A884,True,1FFL
3716,b2827,P0A884,True,2VF0
3717,b2827,P0A884,True,2A9W
3718,b2827,P0A884,True,1BJG
3719,b2827,P0A884,True,3TMS
3720,b2827,P0A884,True,3B5B
3721,b2827,P0A884,True,1FWM
3722,b2827,P0A884,True,1BDU
3723,b2827,P0A884,True,3BFI
3724,b2827,P0A884,True,1ZPR
3725,b2827,P0A884,True,2TSC
3726,b2827,P0A884,True,3B9H
3727,b2827,P0A884,True,1NCE
3728,b2827,P0A884,True,4KNZ
3729,b2827,P0A884,True,1F4D
3730,b2827,P0A884,True,1JUT
3731,b2827,P0A884,True,1TLC
3732,b2827,P0A884,True,1JG0
3733,b2827,P0A884,True,1TSD
3734,b2827,P0A884,True,1BQ1
3735,b2827,P0A884,True,2FTQ
3736,b2827,P0A884,True,1TSN
3737,b2827,P0A884,True,1AN5
3738,b2827,P0A884,True,1TLS
3739,b2827,P0A884,True,3BGX
3740,b2827,P0A884,True,1F4E
3741,b2827,P0A884,True,1BQ2
3742,b2827,P0A884,True,1F4G
3743,b2827,P0A884,True,1F4F
3744,b2827,P0A884,True,1DNA
3745,b2827,P0A884,True,2FTN
3746,b2827,P0A884,True,1F4C
3747,b2827,P0A884,True,1F4B
3748,b2827,P0A884,True,1AIQ
3749,b2827,P0A884,True,2FTO
3750,b2827,P0A884,True,1AOB
3751,b2827,P0A884,True,4GEV
3752,b2827,P0A884,True,1AJM
3753,b2827,P0A884,True,1TJS
3754,b2827,P0A884,True,1TYS
3755,b2827,P0A884,True,1KZJ
3756,b2827,P0A884,True,1DDU
3757,b2827,P0A884,True,1KZI
3758,b2827,P0A884,True,2KCE
3759,b2827,P0A884,True,1EVF
3760,b2827,P0A884,True,1EVG
3761,b2288,P0AFC3,True,
3762,b2530,P0A6B7,True,1P3W
3763,b2533,P0ADG4,True,2QFL
3764,b3809,P0A6K1,True,4IK0
3765,b3809,P0A6K1,True,4IJZ
3766,b3803,P09127,True,
3767,b3806,P00936,True,
3768,b3807,P27838,True,1SOY
3769,b3807,P27838,True,2EFF
3770,b3807,P27838,True,2P1X
3771,b3807,P27838,True,1EW4
3772,b3804,P09126,True,
3773,b3805,P06983,True,1YPN
3774,b3805,P06983,True,1PDA
3775,b3805,P06983,True,1AH5
3776,b3805,P06983,True,2YPN
3777,b3805,P06983,True,1GTK
3778,b3480,P33594,True,
3779,b2751,P23845,True,
3780,b2750,P0A6J1,True,
3781,b2752,P21156,True,
3782,b3930,P32166,True,
3783,b3939,P00935,True,1CS1
3784,b1638,P0AFI7,True,1DNL
3785,b1638,P0AFI7,True,1G77
3786,b1638,P0AFI7,True,1G76
3787,b1638,P0AFI7,True,1JNW
3788,b1638,P0AFI7,True,1G79
3789,b1638,P0AFI7,True,1G78
3790,b1638,P0AFI7,True,1WV4
3791,b1637,P0AGJ9,True,1WQ3
3792,b1637,P0AGJ9,True,1WQ4
3793,b1637,P0AGJ9,True,1VBN
3794,b1637,P0AGJ9,True,1VBM
3795,b1637,P0AGJ9,True,2YXN
3796,b1637,P0AGJ9,True,1X8X
3797,b1636,P77150,True,1TD2
3798,b1636,P77150,True,1VI9
3799,b1634,P77304,True,
3800,b3200,P0ADV1,True,2R19
3801,b3200,P0ADV1,True,2R1A
3802,b2379,P77434,True,
3803,b3751,P02925,True,1BA2
3804,b3751,P02925,True,1DBP
3805,b3751,P02925,True,2DRI
3806,b3751,P02925,True,1DRK
3807,b3751,P02925,True,1DRJ
3808,b3751,P02925,True,2GX6
3809,b3751,P02925,True,1URP
3810,b1126,P69874,True,
3811,b1125,P0AFK4,True,
3812,b1124,P0AFK6,True,
3813,b1123,P0AFK9,True,1POT
3814,b1123,P0AFK9,True,1POY
3815,b1704,P00887,True,
3816,b1250,P31069,True,1ID1
3817,b1701,P38135,True,
3818,b1252,P02929,True,1IHR
3819,b1252,P02929,True,1QXX
3820,b1252,P02929,True,2GSK
3821,b1252,P02929,True,1U07
3822,b1252,P02929,True,1XX3
3823,b1252,P02929,True,2GRX
3824,b0657,P23930,True,
3825,b0654,P0AER3,True,
3826,b0655,P37902,True,
3827,b0652,P0AAG3,True,
3828,b0653,P0AER5,True,
3829,b0650,P77319,True,
3830,b0651,P41409,True,3G5I
3831,b0651,P41409,True,1YOE
3832,b4374,P0A8Y1,True,
3833,b0722,P0AC44,True,2WDQ
3834,b0722,P0AC44,True,2WDR
3835,b0722,P0AC44,True,2WP9
3836,b0722,P0AC44,True,2WS3
3837,b0722,P0AC44,True,2WDV
3838,b0722,P0AC44,True,2ACZ
3839,b0722,P0AC44,True,2WU5
3840,b0722,P0AC44,True,2WU2
3841,b0722,P0AC44,True,1NEK
3842,b0722,P0AC44,True,1NEN
3843,b0723,P0AC41,True,2WDQ
3844,b0723,P0AC41,True,2WDR
3845,b0723,P0AC41,True,2WP9
3846,b0723,P0AC41,True,2WS3
3847,b0723,P0AC41,True,2WDV
3848,b0723,P0AC41,True,2ACZ
3849,b0723,P0AC41,True,2WU5
3850,b0723,P0AC41,True,2WU2
3851,b0723,P0AC41,True,1NEK
3852,b0723,P0AC41,True,1NEN
3853,b1389,P76078,True,
3854,b0893,P0A8L1,True,
3855,b0726,P0AFG3,True,2JGD
3856,b0895,P18776,True,
3857,b0724,P07014,True,2WDQ
3858,b0724,P07014,True,2WDR
3859,b0724,P07014,True,2WP9
3860,b0724,P07014,True,2WS3
3861,b0724,P07014,True,2WDV
3862,b0724,P07014,True,2ACZ
3863,b0724,P07014,True,2WU5
3864,b0724,P07014,True,2WU2
3865,b0724,P07014,True,1NEK
3866,b0724,P07014,True,1NEN
3867,b0728,P0A836,True,2NU7
3868,b0728,P0A836,True,2NU6
3869,b0728,P0A836,True,2NU9
3870,b0728,P0A836,True,2NU8
3871,b0728,P0A836,True,1CQJ
3872,b0728,P0A836,True,1JKJ
3873,b0728,P0A836,True,2NUA
3874,b0728,P0A836,True,1CQI
3875,b0728,P0A836,True,1SCU
3876,b0728,P0A836,True,1JLL
3877,b0728,P0A836,True,2SCU
3878,b0729,P0AGE9,True,2NU7
3879,b0729,P0AGE9,True,2NU6
3880,b0729,P0AGE9,True,2NU9
3881,b0729,P0AGE9,True,2NU8
